Bezirk_Id,Bezirk,Gemeinde_Id,Gemeinde,Sprengel_Nr,Wahlberechtigte,Abgegebene Stimmen,Wahlbeteiligung,Gültige Stimmen,Ungültige Stimmen,Nr./Wählergruppe1,Name/Wählergruppe1,Koppelung/Wählergruppe1,Stimmen/Wählergruppe1,Prozente/Wählergruppe1,Mandate/Wählergruppe1,Senatssitze/Wählergruppe1,Nr./Wählergruppe2,Name/Wählergruppe2,Koppelung/Wählergruppe2,Stimmen/Wählergruppe2,Prozente/Wählergruppe2,Mandate/Wählergruppe2,Senatssitze/Wählergruppe2,Nr./Wählergruppe3,Name/Wählergruppe3,Koppelung/Wählergruppe3,Stimmen/Wählergruppe3,Prozente/Wählergruppe3,Mandate/Wählergruppe3,Senatssitze/Wählergruppe3,Nr./Wählergruppe4,Name/Wählergruppe4,Koppelung/Wählergruppe4,Stimmen/Wählergruppe4,Prozente/Wählergruppe4,Mandate/Wählergruppe4,Senatssitze/Wählergruppe4,Nr./Wählergruppe5,Name/Wählergruppe5,Koppelung/Wählergruppe5,Stimmen/Wählergruppe5,Prozente/Wählergruppe5,Mandate/Wählergruppe5,Senatssitze/Wählergruppe5,Nr./Wählergruppe6,Name/Wählergruppe6,Koppelung/Wählergruppe6,Stimmen/Wählergruppe6,Prozente/Wählergruppe6,Mandate/Wählergruppe6,Senatssitze/Wählergruppe6,Nr./Wählergruppe7,Name/Wählergruppe7,Koppelung/Wählergruppe7,Stimmen/Wählergruppe7,Prozente/Wählergruppe7,Mandate/Wählergruppe7,Senatssitze/Wählergruppe7,Nr./Wählergruppe8,Name/Wählergruppe8,Koppelung/Wählergruppe8,Stimmen/Wählergruppe8,Prozente/Wählergruppe8,Mandate/Wählergruppe8,Senatssitze/Wählergruppe8,Nr./Wählergruppe9,Name/Wählergruppe9,Koppelung/Wählergruppe9,Stimmen/Wählergruppe9,Prozente/Wählergruppe9,Mandate/Wählergruppe9,Senatssitze/Wählergruppe9,Nr./Wählergruppe10,Name/Wählergruppe10,Koppelung/Wählergruppe10,Stimmen/Wählergruppe10,Prozente/Wählergruppe10,Mandate/Wählergruppe10,Senatssitze/Wählergruppe10,Nr./Wählergruppe11,Name/Wählergruppe11,Koppelung/Wählergruppe11,Stimmen/Wählergruppe11,Prozente/Wählergruppe11,Mandate/Wählergruppe11,Senatssitze/Wählergruppe11,Nr./Wählergruppe12,Name/Wählergruppe12,Koppelung/Wählergruppe12,Stimmen/Wählergruppe12,Prozente/Wählergruppe12,Mandate/Wählergruppe12,Senatssitze/Wählergruppe12,Nr./Wählergruppe13,Name/Wählergruppe13,Koppelung/Wählergruppe13,Stimmen/Wählergruppe13,Prozente/Wählergruppe13,Mandate/Wählergruppe13,Senatssitze/Wählergruppe13,Winner
701,Innsbruck-Stadt,70101,Innsbruck,110.0,,368,,365,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,109,"29,86",,,2,FPÖ - Rudi Federspiel - FPÖ,,28,"7,67",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,32,"8,77",,,4,NEOS Innsbruck - NEOS,,19,"5,21",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,14,"3,84",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,9,"2,47",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,35,"9,59",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,48,"13,15",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,27",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,31,"8,49",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,27",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,38,"10,41",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,111.0,,342,,339,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,90,"26,55",,,2,FPÖ - Rudi Federspiel - FPÖ,,32,"9,44",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,25,"7,37",,,4,NEOS Innsbruck - NEOS,,13,"3,83",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"4,72",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,11,"3,24",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,19,"5,60",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,61,"17,99",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,88",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,32,"9,44",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,4,"1,18",,,12,Die Unabhängigen - Innsbruck - DU-I,,4,"1,18",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,29,"8,55",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,112.0,,378,,375,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,103,"27,47",,,2,FPÖ - Rudi Federspiel - FPÖ,,34,"9,07",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,36,"9,60",,,4,NEOS Innsbruck - NEOS,,19,"5,07",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,15,"4,00",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,2,"0,53",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,32,"8,53",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,54,"14,40",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,43,"11,47",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,27",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,27",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,35,"9,33",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,113.0,,316,,304,12,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,92,"30,26",,,2,FPÖ - Rudi Federspiel - FPÖ,,26,"8,55",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,27,"8,88",,,4,NEOS Innsbruck - NEOS,,17,"5,59",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,15,"4,93",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,2,"0,66",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,38,"12,50",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,31,"10,20",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"0,99",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,25,"8,22",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,33",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,33",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,26,"8,55",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,114.0,,387,,379,8,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,112,"29,55",,,2,FPÖ - Rudi Federspiel - FPÖ,,34,"8,97",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,23,"6,07",,,4,NEOS Innsbruck - NEOS,,15,"3,96",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,15,"3,96",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,7,"1,85",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,36,"9,50",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,52,"13,72",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,53",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,32,"8,44",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,3,"0,79",,,12,Die Unabhängigen - Innsbruck - DU-I,,4,"1,06",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,44,"11,61",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,115.0,,310,,300,10,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,62,"20,67",,,2,FPÖ - Rudi Federspiel - FPÖ,,63,"21,00",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,19,"6,33",,,4,NEOS Innsbruck - NEOS,,4,"1,33",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"6,33",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,9,"3,00",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,14,"4,67",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,46,"15,33",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,35,"11,67",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,29,"9,67",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,120.0,,281,,277,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,53,"19,13",,,2,FPÖ - Rudi Federspiel - FPÖ,,40,"14,44",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,54,"19,49",,,4,NEOS Innsbruck - NEOS,,9,"3,25",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,22,"7,94",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,4,"1,44",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,6,"2,17",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,27,"9,75",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"1,44",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,42,"15,16",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,36",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,15,"5,42",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,130.0,,239,,239,0,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,72,"30,13",,,2,FPÖ - Rudi Federspiel - FPÖ,,17,"7,11",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,17,"7,11",,,4,NEOS Innsbruck - NEOS,,7,"2,93",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"4,60",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"2,51",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,15,"6,28",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,32,"13,39",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,23,"9,62",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,42",,,12,Die Unabhängigen - Innsbruck - DU-I,,3,"1,26",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,35,"14,64",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,131.0,,310,,302,8,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,54,"17,88",,,2,FPÖ - Rudi Federspiel - FPÖ,,58,"19,21",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,22,"7,28",,,4,NEOS Innsbruck - NEOS,,8,"2,65",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,15,"4,97",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"4,30",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,17,"5,63",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,52,"17,22",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,66",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,40,"13,25",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,66",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"6,29",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,132.0,,179,,177,2,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,29,"16,38",,,2,FPÖ - Rudi Federspiel - FPÖ,,22,"12,43",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,19,"10,73",,,4,NEOS Innsbruck - NEOS,,5,"2,82",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,4,"2,26",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,6,"3,39",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,20,"11,30",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,28,"15,82",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"2,26",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,19,"10,73",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,56",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,20,"11,30",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,133.0,,280,,275,5,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,12,"4,36",,,2,FPÖ - Rudi Federspiel - FPÖ,,60,"21,82",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,17,"6,18",,,4,NEOS Innsbruck - NEOS,,0,"0,00",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,16,"5,82",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,9,"3,27",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,3,"1,09",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,99,"36,00",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,4,"1,45",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,42,"15,27",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,36",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,12,"4,36",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,140.0,,447,,441,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,46,"10,43",,,2,FPÖ - Rudi Federspiel - FPÖ,,73,"16,55",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,53,"12,02",,,4,NEOS Innsbruck - NEOS,,15,"3,40",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,37,"8,39",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"4,08",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"1,81",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,40,"9,07",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,11,"2,49",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,119,"26,98",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,45",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"4,31",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,150.0,,289,,286,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,46,"16,08",,,2,FPÖ - Rudi Federspiel - FPÖ,,38,"13,29",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,36,"12,59",,,4,NEOS Innsbruck - NEOS,,20,"6,99",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,18,"6,29",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,4,"1,40",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,12,"4,20",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,26,"9,09",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,13,"4,55",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,56,"19,58",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,3,"1,05",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,14,"4,90",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,151.0,,295,,286,9,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,27,"9,44",,,2,FPÖ - Rudi Federspiel - FPÖ,,50,"17,48",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,27,"9,44",,,4,NEOS Innsbruck - NEOS,,16,"5,59",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,25,"8,74",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,13,"4,55",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,10,"3,50",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,39,"13,64",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,35",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,57,"19,93",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,70",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,35",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,18,"6,29",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,200.0,,338,,333,5,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,59,"17,72",,,2,FPÖ - Rudi Federspiel - FPÖ,,61,"18,32",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,34,"10,21",,,4,NEOS Innsbruck - NEOS,,15,"4,50",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,19,"5,71",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,4,"1,20",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,20,"6,01",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,46,"13,81",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,30",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,56,"16,82",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,18,"5,41",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,201.0,,267,,264,3,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,46,"17,42",,,2,FPÖ - Rudi Federspiel - FPÖ,,38,"14,39",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,25,"9,47",,,4,NEOS Innsbruck - NEOS,,7,"2,65",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,25,"9,47",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,17,"6,44",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,7,"2,65",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,39,"14,77",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,3,"1,14",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,41,"15,53",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,38",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,15,"5,68",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,202.0,,243,,237,6,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,38,"16,03",,,2,FPÖ - Rudi Federspiel - FPÖ,,25,"10,55",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,24,"10,13",,,4,NEOS Innsbruck - NEOS,,2,"0,84",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,13,"5,49",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,18,"7,59",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,13,"5,49",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,42,"17,72",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,42",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,39,"16,46",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,2,"0,84",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,42",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,19,"8,02",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,203.0,,266,,262,4,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,13,"4,96",,,2,FPÖ - Rudi Federspiel - FPÖ,,58,"22,14",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,25,"9,54",,,4,NEOS Innsbruck - NEOS,,3,"1,15",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,11,"4,20",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,24,"9,16",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,8,"3,05",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,58,"22,14",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,38",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,48,"18,32",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,1,"0,38",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,12,"4,58",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,210.0,,371,,364,7,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,61,"16,76",,,2,FPÖ - Rudi Federspiel - FPÖ,,70,"19,23",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,27,"7,42",,,4,NEOS Innsbruck - NEOS,,7,"1,92",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,17,"4,67",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,10,"2,75",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,19,"5,22",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,64,"17,58",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,1,"0,27",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,47,"12,91",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,1,"0,27",,,12,Die Unabhängigen - Innsbruck - DU-I,,2,"0,55",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,38,"10,44",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,211.0,,309,,309,0,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,74,"23,95",,,2,FPÖ - Rudi Federspiel - FPÖ,,43,"13,92",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,28,"9,06",,,4,NEOS Innsbruck - NEOS,,12,"3,88",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,18,"5,83",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,12,"3,88",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,19,"6,15",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,35,"11,33",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,0,"0,00",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,36,"11,65",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,32,"10,36",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
701,Innsbruck-Stadt,70101,Innsbruck,212.0,,279,,279,0,1,Georg Willi - Die Innsbrucker Grünen - GRÜNE,,34,"12,19",,,2,FPÖ - Rudi Federspiel - FPÖ,,68,"24,37",,,3,"Florian Tursky - Das Neue Innsbruck (Für Innsbruck, Volkspartei, Senioren) - TURSKY",,22,"7,89",,,4,NEOS Innsbruck - NEOS,,8,"2,87",,,5,Liste Fritz - Bürgerforum Tirol - FRITZ,,9,"3,23",,,6,Liste Gerald Depaoli - Gerechtes Innsbruck - Die Unbestechlichen - GERECHT,,12,"4,30",,,7,Alternative Liste Innsbruck - Mesut Onay - ALI,,16,"5,73",,,8,Sozialdemokratische Partei Österreichs - SPÖ,,41,"14,70",,,9,EINIG Innsbruck - Liste Helmut Reichholf - EINIG,,2,"0,72",,,10,JA - Jetzt Innsbruck - Johannes Anzengruber - JA,,37,"13,26",,,11,TUN - Transparente Unabhängige Neue Gesellschaft - TUN,,0,"0,00",,,12,Die Unabhängigen - Innsbruck - DU-I,,0,"0,00",,,13,Kommunistische Partei Österreich (KPÖ) - KPÖ,,30,"10,75",,,Georg Willi - Die Innsbrucker Grünen - GRÜNE
